LAMMPS data file via write_data, version 16 Mar 2018, timestep = 790

17290 atoms
1 atom types

0.0000000000000000e+00 4.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 4.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 4.0000000000000000e+01 zlo zhi

Atoms # sphere

4497   1   1.000000000000e+00   1.350481867450e+00   8.650691270479e+00   8.568182945982e+00   3.450773114548e+00
 56   1   1.000000000000e+00   1.350481867450e+00   6.068215960296e+00   1.705644694392e+00   4.770378653133e+00
 57   1   1.000000000000e+00   1.350481867450e+00   9.240969353188e+00   7.771919035433e+00   4.243228519449e+00
283   1   1.000000000000e+00   1.350481867450e+00   7.485966325498e-01   2.463603264775e+00   2.980071072457e+00
195   1   1.000000000000e+00   1.350481867450e+00   9.745437219341e+00   7.963345464581e+00   5.947223218226e+00
235   1   1.000000000000e+00   1.350481867450e+00   9.207959919520e+00   6.982367367662e+00   7.848348290682e+00
240   1   1.000000000000e+00   1.350481867450e+00   1.232514787173e+01   7.160280189365e+00   2.029142662244e+00
8878   1   1.000000000000e+00   1.350481867450e+00   1.261835426335e+01   2.801041480527e-01   1.104163214147e-01
615   1   1.000000000000e+00   1.350481867450e+00   1.016194871923e+01   9.072124106284e+00   5.189854320041e+00
189   1   1.000000000000e+00   1.350481867450e+00   1.281344124275e+01   5.106966891562e+00   8.392546483964e+00
3778   1   1.000000000000e+00   1.350481867450e+00   5.299040601262e-01   1.697538541675e+00   3.330269937278e+00
764   1   1.000000000000e+00   1.350481867450e+00   4.827370270820e+00   1.612141672434e+00   4.465088604142e+00
902   1   1.000000000000e+00   1.350481867450e+00   1.183703076767e+01   4.976112173487e+00   8.717299788500e+00
959   1   1.000000000000e+00   1.350481867450e+00   2.274741477740e+00   9.180016381936e+00   5.735331200964e+00
1111   1   1.000000000000e+00   1.350481867450e+00   9.251015497395e+00   7.417464722980e+00   6.929599133194e+00
974   1   1.000000000000e+00   1.350481867450e+00   1.530338307996e+00   1.595942496134e+00   3.005532523154e+00
1373   1   1.000000000000e+00   1.350481867450e+00   7.313757806790e+00   4.327458718665e+00   2.798684597480e+00
3261   1   1.000000000000e+00   1.350481867450e+00   9.444152528720e+00   6.271550197840e+00   7.144175088938e+00
1165   1   1.000000000000e+00   1.350481867450e+00   9.726608943160e+00   2.716507689709e+00   5.544740940512e+00
1183   1   1.000000000000e+00   1.350481867450e+00   6.266571584934e+00   6.268627980756e+00   6.830472564991e+00
1187   1   1.000000000000e+00   1.350481867450e+00   3.270287806667e+00   8.927166645381e+00   9.289808922023e+00
1375   1   1.000000000000e+00   1.350481867450e+00   1.067398130636e+01   8.038160567190e-01   2.136465275631e+00
1229   1   1.000000000000e+00   1.350481867450e+00   1.163153246494e+00   4.716613818201e+00   2.128442497332e+00
9137   1   1.000000000000e+00   1.350481867450e+00   8.090075017461e+00   9.890818461259e+00   9.385878384666e+00
1529   1   1.000000000000e+00   1.350481867450e+00   1.006752728162e+01   8.131022145753e+00   4.889203675226e+00
1539   1   1.000000000000e+00   1.350481867450e+00   9.704879148726e+00   1.103852635018e+00   6.051236755238e+00
1555   1   1.000000000000e+00   1.350481867450e+00   9.194098983237e+00   4.216112581182e-01   4.204151931314e-01
2295   1   1.000000000000e+00   1.350481867450e+00   8.747664350713e+00   3.594742425249e+00   8.359411650505e-01
1674   1   1.000000000000e+00   1.350481867450e+00   9.453712644639e+00   8.548418452567e+00   2.068932288265e+00
1887   1   1.000000000000e+00   1.350481867450e+00   3.863612336043e+00   6.932531876179e+00   2.663242935512e+00
1894   1   1.000000000000e+00   1.350481867450e+00   5.917346605434e+00   8.444397525510e+00   6.589211246646e+00
2018   1   1.000000000000e+00   1.350481867450e+00   1.299885507869e+01   6.557307467124e+00   2.666599954789e+00
1932   1   1.000000000000e+00   1.350481867450e+00   6.171563890563e+00   7.074308694375e+00   9.506226358798e+00
1959   1   1.000000000000e+00   1.350481867450e+00   2.217202101935e-01   2.051572722593e+00   4.782748622625e+00
5341   1   1.000000000000e+00   1.350481867450e+00   9.357672082613e+00   7.594692477861e+00   1.196475406641e+00
1989   1   1.000000000000e+00   1.350481867450e+00   1.516931895314e+00   2.674364546069e+00   3.644925783596e+00
2769   1   1.000000000000e+00   1.350481867450e+00   3.198705450352e+00   7.042504060661e+00   9.765747524782e+00
2084   1   1.000000000000e+00   1.350481867450e+00   9.470435643695e+00   8.811863574577e+00   4.191097922898e+00
2216   1   1.000000000000e+00   1.350481867450e+00   9.414273963130e+00   8.102498329385e+00   3.089421980683e+00
8756   1   1.000000000000e+00   1.350481867450e+00   7.449271601555e+00   3.907807328137e+00   8.517763990964e+00
2690   1   1.000000000000e+00   1.350481867450e+00   2.406018770768e+00   3.157480303085e+00   7.771453952403e+00
215   1   1.000000000000e+00   1.350481867450e+00   3.097561996662e+00   9.524477895780e+00   5.099994370388e+00
2672   1   1.000000000000e+00   1.350481867450e+00   1.113362380542e+01   8.815297777213e+00   2.309741616021e+00
3021   1   1.000000000000e+00   1.350481867450e+00   6.318209980483e+00   2.155141982229e+00   5.871295323256e+00
2754   1   1.000000000000e+00   1.350481867450e+00   5.768239162382e+00   7.195602151749e+00   6.485364453348e+00
2760   1   1.000000000000e+00   1.350481867450e+00   1.182632789641e+01   9.492954959857e+00   2.894010313085e+00
6662   1   1.000000000000e+00   1.350481867450e+00   5.888453019358e+00   1.629896357111e+00   6.868073958749e+00
2809   1   1.000000000000e+00   1.350481867450e+00   7.431525664884e+00   2.451849711711e+00   7.438104718662e+00
3095   1   1.000000000000e+00   1.350481867450e+00   4.536958727397e+00   5.865331369296e+00   2.224323763523e+00
3559   1   1.000000000000e+00   1.350481867450e+00   2.500327722496e+00   3.008031983119e+00   3.593540272952e+00
2923   1   1.000000000000e+00   1.350481867450e+00   1.269555809223e+01   6.644856090492e+00   3.696312899653e+00
2946   1   1.000000000000e+00   1.350481867450e+00   3.507760786688e+00   3.735541862592e+00   8.452084581858e+00
3005   1   1.000000000000e+00   1.350481867450e+00   7.516842190231e+00   5.966691206660e+00   6.979110326422e+00
3020   1   1.000000000000e+00   1.350481867450e+00   1.039698031489e+01   8.048152299993e+00   2.095705979176e+00
2020   1   1.000000000000e+00   1.350481867450e+00   9.997233537490e+00   9.504064596493e+00   2.413673254947e+00
3342   1   1.000000000000e+00   1.350481867450e+00   8.476226557361e+00   5.539749567462e+00   7.370980334082e+00
3384   1   1.000000000000e+00   1.350481867450e+00   5.331722946899e+00   9.467568529522e+00   9.024275673658e+00
3413   1   1.000000000000e+00   1.350481867450e+00   6.569391127568e+00   2.556681041865e+00   6.938270624978e+00
3422   1   1.000000000000e+00   1.350481867450e+00   7.221511054422e+00   7.362916629465e-01   6.453979141477e+00
3732   1   1.000000000000e+00   1.350481867450e+00   1.243110010355e+01   7.499440414691e+00   3.095049713037e+00
3453   1   1.000000000000e+00   1.350481867450e+00   7.066966765033e+00   1.310419902909e+00   7.427308188392e+00
3488   1   1.000000000000e+00   1.350481867450e+00   1.226991731137e+01   4.100252122944e+00   8.137430325494e+00
3505   1   1.000000000000e+00   1.350481867450e+00   1.039456926770e+00   5.752568227683e+00   8.614202660236e+00
3629   1   1.000000000000e+00   1.350481867450e+00   6.705338567917e+00   8.225310979795e+00   1.201637419966e+00
3642   1   1.000000000000e+00   1.350481867450e+00   1.020919175195e+01   4.285775024391e+00   3.020834934069e+00
3719   1   1.000000000000e+00   1.350481867450e+00   1.220235353122e+01   1.755799154637e+00   9.163919888979e-01
9235   1   1.000000000000e+00   1.350481867450e+00   3.917328993379e+00   4.948391717928e+00   2.419603211069e+00
3746   1   1.000000000000e+00   1.350481867450e+00   5.235214013623e+00   6.241926956848e+00   6.466363747821e+00
3203   1   1.000000000000e+00   1.350481867450e+00   7.566629805400e-01   6.034713936334e+00   5.437127963471e+00
3769   1   1.000000000000e+00   1.350481867450e+00   1.283994600169e+01   1.772450464020e+00   7.574948780134e+00
4097   1   1.000000000000e+00   1.350481867450e+00   1.610853398317e+00   4.013065512764e+00   7.592073021732e+00
3880   1   1.000000000000e+00   1.350481867450e+00   1.291276664069e+01   7.668930007177e+00   4.106630622273e+00
3895   1   1.000000000000e+00   1.350481867450e+00   6.702253678675e+00   7.177577489511e+00   7.448662099172e-01
3917   1   1.000000000000e+00   1.350481867450e+00   4.887243839021e+00   9.907202433006e+00   2.351291539684e+00
11423   1   1.000000000000e+00   1.350481867450e+00   1.138660880140e+01   8.334125186379e+00   1.242007473969e+00
3957   1   1.000000000000e+00   1.350481867450e+00   3.693400266251e+00   5.778274884717e+00   3.065987434176e+00
4268   1   1.000000000000e+00   1.350481867450e+00   2.377381646809e+00   8.653337916850e+00   4.650368494657e+00
4036   1   1.000000000000e+00   1.350481867450e+00   1.113264504770e+01   4.765316762107e+00   3.478820734135e+00
4073   1   1.000000000000e+00   1.350481867450e+00   8.193202646632e+00   3.956881949192e+00   2.114920075384e+00
4080   1   1.000000000000e+00   1.350481867450e+00   7.597514494787e+00   6.261138808104e-01   8.295994780071e+00
8230   1   1.000000000000e+00   1.350481867450e+00   2.178925502942e+00   6.000927952491e+00   8.396097519247e+00
4506   1   1.000000000000e+00   1.350481867450e+00   1.098939673462e+00   8.679091882370e+00   3.097266992413e+00
4150   1   1.000000000000e+00   1.350481867450e+00   6.371066008681e+00   3.706407901508e+00   6.797600644826e+00
4167   1   1.000000000000e+00   1.350481867450e+00   1.006164943169e+01   1.419984050756e-01   1.367194106135e+00
7805   1   1.000000000000e+00   1.350481867450e+00   3.292555962919e+00   4.388068772661e+00   1.471862106711e+00
4189   1   1.000000000000e+00   1.350481867450e+00   5.960154881682e+00   9.123096434736e+00   6.817786113740e-01
4198   1   1.000000000000e+00   1.350481867450e+00   4.420567458784e+00   9.677279790620e+00   8.441440950074e+00
4731   1   1.000000000000e+00   1.350481867450e+00   1.170094869002e+01   3.444633134662e+00   3.149094256456e+00
4296   1   1.000000000000e+00   1.350481867450e+00   1.268785414476e+01   4.364611033986e+00   9.217648197253e+00
16150   1   1.000000000000e+00   1.350481867450e+00   8.488937850897e+00   7.578460020934e+00   3.577571845230e+00
4326   1   1.000000000000e+00   1.350481867450e+00   8.449186075502e+00   6.670370957009e+00   6.924674445821e+00
4363   1   1.000000000000e+00   1.350481867450e+00   8.419825078370e+00   4.000092164055e+00   8.749001264921e+00
7578   1   1.000000000000e+00   1.350481867450e+00   3.539499707306e-02   4.883715806847e+00   2.211565682670e+00
4428   1   1.000000000000e+00   1.350481867450e+00   4.892087409223e+00   9.313086803217e+00   1.449901668006e+00
4616   1   1.000000000000e+00   1.350481867450e+00   8.850287477882e-01   5.878164075910e+00   1.903623822566e+00
4472   1   1.000000000000e+00   1.350481867450e+00   1.016596471153e+00   1.936890676495e+00   4.121599853189e+00
6123   1   1.000000000000e+00   1.350481867450e+00   8.970602892326e+00   9.228113153590e-01   6.889777238616e+00
4943   1   1.000000000000e+00   1.350481867450e+00   2.031974429745e+00   2.594240727832e+00   4.603912667746e+00
4599   1   1.000000000000e+00   1.350481867450e+00   3.787808970915e+00   2.105374169492e+00   8.623666649882e+00
4692   1   1.000000000000e+00   1.350481867450e+00   5.201902838332e+00   1.181003839234e+00   9.931526011849e+00
4713   1   1.000000000000e+00   1.350481867450e+00   1.228815199662e+01   1.770607256131e+00   8.596153786963e+00
