LAMMPS data file via write_data, version 16 Mar 2018, timestep = 1893

34588 atoms
1 atom types

0.0000000000000000e+00 4.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 4.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 4.0000000000000000e+01 zlo zhi

Atoms # sphere

6677   1   1.000000000000e+00   1.350481867450e+00   5.834739902911e-01   4.735482272103e-02   6.925054723828e-01
9161   1   1.000000000000e+00   1.350481867450e+00   4.863342281647e+00   1.937276364275e-01   3.803854368536e-01
16235   1   1.000000000000e+00   1.350481867450e+00   6.241352139153e+00   4.054027481030e-01   4.039873667080e-01
32041   1   1.000000000000e+00   1.350481867450e+00   5.337617487431e+00   9.371112582912e-01   8.289181006276e-01
5101   1   1.000000000000e+00   1.350481867450e+00   7.854474430091e+00   1.517465389109e-01   8.040794754420e-01
5800   1   1.000000000000e+00   1.350481867450e+00   8.521990885829e+00   7.008181215733e-01   2.501692830819e-01
6758   1   1.000000000000e+00   1.350481867450e+00   9.765939287360e+00   5.416026561249e-01   3.158414912950e-01
6966   1   1.000000000000e+00   1.350481867450e+00   1.083607780330e+01   3.596400127558e-01   4.696943871070e-01
13060   1   1.000000000000e+00   1.350481867450e+00   1.068914443361e+01   8.504956946012e-01   1.081139162500e+00
214   1   1.000000000000e+00   1.350481867450e+00   1.186138727863e+01   3.359919989184e-01   1.017525820722e+00
4985   1   1.000000000000e+00   1.350481867450e+00   1.279363011606e+01   1.413605768892e-01   2.472157764468e-01
8921   1   1.000000000000e+00   1.350481867450e+00   1.360771810515e+01   5.181932916484e-01   7.465273434048e-02
29624   1   1.000000000000e+00   1.350481867450e+00   1.431410440296e+01   1.152700491600e+00   6.371623222889e-01
4143   1   1.000000000000e+00   1.350481867450e+00   1.546125748458e+01   9.545433994171e-01   1.010914003109e+00
32894   1   1.000000000000e+00   1.350481867450e+00   3.822964612498e+00   1.456624226056e+01   2.033673287385e+00
14951   1   1.000000000000e+00   1.350481867450e+00   2.563446454407e+00   1.444559224995e+00   1.106894492873e+00
14416   1   1.000000000000e+00   1.350481867450e+00   3.695152103107e+00   2.021396919816e+00   8.180313394489e-01
29193   1   1.000000000000e+00   1.350481867450e+00   3.160272286255e+00   1.096315088447e+00   1.676915342769e-01
24742   1   1.000000000000e+00   1.350481867450e+00   4.182533841572e+00   1.046275300927e+00   3.489826743253e-01
10083   1   1.000000000000e+00   1.350481867450e+00   6.511372049764e+00   1.430040375250e+00   6.885868336487e-01
21222   1   1.000000000000e+00   1.350481867450e+00   9.119004440177e+00   1.507626050947e+00   6.710382672358e-01
5147   1   1.000000000000e+00   1.350481867450e+00   1.025625610429e+01   1.696344749581e+00   4.662062117207e-01
119   1   1.000000000000e+00   1.350481867450e+00   1.153793770025e+01   1.318928167000e+00   8.257027675517e-01
30643   1   1.000000000000e+00   1.350481867450e+00   1.132555933070e+01   1.875671023911e+00   2.898867336519e-03
3417   1   1.000000000000e+00   1.350481867450e+00   1.267185579449e+01   1.080337919332e+00   8.394102170316e-01
31520   1   1.000000000000e+00   1.350481867450e+00   1.608312199595e+01   2.231385864146e+00   1.022186979196e-01
22925   1   1.000000000000e+00   1.350481867450e+00   1.727142234485e+01   1.995349927058e+00   2.462240661710e-01
22121   1   1.000000000000e+00   1.350481867450e+00   1.793802382822e+01   1.166480903032e+00   6.445372665508e-01
19261   1   1.000000000000e+00   1.350481867450e+00   8.629259808282e-01   2.796959779596e+00   5.030156767475e-01
11566   1   1.000000000000e+00   1.350481867450e+00   1.813327636483e+00   2.197586366626e+00   8.340638872395e-01
2085   1   1.000000000000e+00   1.350481867450e+00   1.993130280139e+01   1.860618303754e+01   3.318311888314e+00
5791   1   1.000000000000e+00   1.350481867450e+00   8.346858346717e+00   2.848233270947e+00   2.565848062078e-01
12335   1   1.000000000000e+00   1.350481867450e+00   9.265045713664e+00   2.423309543926e+00   1.635047633962e-01
17744   1   1.000000000000e+00   1.350481867450e+00   1.017380963768e+01   2.818580418927e+00   6.811009049793e-01
26395   1   1.000000000000e+00   1.350481867450e+00   1.327596770603e+01   2.389235249902e+00   1.076845098975e+00
3595   1   1.000000000000e+00   1.350481867450e+00   1.442701699968e+01   2.474713591987e+00   9.113405199309e-01
30100   1   1.000000000000e+00   1.350481867450e+00   1.388249849578e+01   2.352218655475e+00   1.389425613633e-01
17140   1   1.000000000000e+00   1.350481867450e+00   1.529107602187e+01   2.314699571913e+00   3.557051334324e-01
15026   1   1.000000000000e+00   1.350481867450e+00   1.833886808117e+01   2.155840201935e+00   1.206273916925e+00
16669   1   1.000000000000e+00   1.350481867450e+00   4.225937159465e+00   3.725839122630e+00   9.781340365196e-01
26601   1   1.000000000000e+00   1.350481867450e+00   6.970356770032e+00   3.186233932053e+00   2.336960122146e-01
10245   1   1.000000000000e+00   1.350481867450e+00   8.188108077733e+00   3.932462456791e+00   8.965112854245e-01
17112   1   1.000000000000e+00   1.350481867450e+00   1.405194132945e+01   3.377924087168e+00   7.701330272342e-01
10902   1   1.000000000000e+00   1.350481867450e+00   1.545010406536e+01   3.099026436498e+00   9.373182207985e-01
13015   1   1.000000000000e+00   1.350481867450e+00   1.826717376787e+01   3.189516526921e+00   2.042679684257e-01
31444   1   1.000000000000e+00   1.350481867450e+00   1.930887433752e+01   3.850990681747e+00   4.003881135026e-01
